25	0,-12	1,-11	2,-10	3,32038	4,32048	5,32062	6,32035	7,32060	8,32004	9,32049	10,32037	11,34141	12,32005	13,32003	14,32042	15,32052	16,32007	17,32055	18,32281	19,32044	20,32047	21,32053	22,32032	23,32033	24,32034	
14	6º Reforço	7º Reforço	8º Reforço	9º ANO A 	9º ANO B	1ª SÉRIE A	1ª SÉRIE B	2ª SÉRIE A	2ª SÉRIE B	2ª SÉRIE C	2ª SÉRIE D	3ª SÉRIE A	3ª SÉRIE B	3ª SÉRIE C	
5	6
i	3	3	3
i	3	3	5
i	3	3	8
i	3	3	10
i	3	3	14
i	3	3	19
i	3	3	20
i	3	3	24
i	3	4	0
i	3	4	3
i	3	4	5
i	3	4	8
i	3	4	10
i	3	4	14
i	3	4	19
i	3	4	20
i	3	4	24
i	3	5	0
i	3	5	3
i	3	5	5
i	3	5	10
i	3	5	14
i	3	5	16
i	3	5	19
i	3	5	20
i	3	5	21
i	3	5	24
i	4	0	4
i	4	0	8
i	4	0	9
i	4	0	12
i	4	0	14
i	4	0	17
i	4	0	18
i	4	0	19
i	4	0	20
i	4	1	4
i	4	1	8
i	4	1	9
i	4	1	12
i	4	1	14
i	4	1	17
i	4	1	18
i	4	1	20
i	4	2	4
i	4	2	8
i	4	2	9
i	4	2	12
i	4	2	14
i	4	2	17
i	4	2	18
i	4	2	20
i	4	3	4
i	4	3	8
i	4	3	9
i	4	3	11
i	4	3	12
i	4	3	14
i	4	3	17
i	4	3	18
i	4	3	20
i	4	4	4
i	4	4	8
i	4	4	9
i	4	4	11
i	4	4	12
i	4	4	14
i	4	4	17
i	4	4	18
i	4	4	20
i	4	5	4
i	4	5	8
i	4	5	9
i	4	5	11
i	4	5	12
i	4	5	14
i	4	5	17
i	4	5	18
i	4	5	20
i	4	5	21
a	0	2	27
a	1	1	27
a	2	0	28
a	3	3	1
a	3	4	1
a	3	5	1
a	3	6	1
a	3	7	1
a	3	8	1
a	3	9	1
a	3	10	1
a	3	11	2
a	3	12	2
a	3	13	2
a	4	7	2
a	4	8	2
a	4	9	2
a	4	10	2
a	4	11	2
a	4	12	2
a	4	13	2
a	5	3	2
a	5	5	3
a	5	6	3
a	5	7	3
a	5	8	3
a	7	0	1
a	7	1	1
a	7	3	3
a	7	4	3
a	7	5	4
a	7	6	4
a	7	7	2
a	7	8	2
a	7	9	2
a	7	10	2
a	7	11	2
a	7	12	2
a	7	13	2
a	8	0	1
a	8	1	1
a	8	3	2
a	8	4	2
a	8	5	1
a	8	6	1
a	8	7	1
a	8	8	1
a	8	9	1
a	8	10	1
a	8	11	1
a	8	12	1
a	8	13	1
a	9	3	3
a	9	4	3
a	9	5	1
a	9	6	1
a	9	7	1
a	9	8	1
a	9	9	1
a	9	10	1
a	9	11	1
a	9	12	1
a	9	13	1
a	10	3	2
a	10	4	2
a	10	5	1
a	10	6	1
a	10	7	1
a	10	8	1
a	10	9	1
a	10	10	1
a	10	11	1
a	10	12	1
a	10	13	1
a	11	9	3
a	11	10	3
a	11	11	3
a	11	12	3
a	11	13	3
a	12	5	1
a	12	6	1
a	12	7	1
a	12	8	1
a	12	9	1
a	12	10	1
a	12	11	2
a	12	12	2
a	12	13	2
a	13	3	2
a	13	4	2
a	13	5	2
a	13	6	2
a	13	7	2
a	13	8	2
a	13	9	2
a	13	10	2
a	13	11	2
a	13	12	2
a	13	13	2
a	14	3	3
a	14	4	3
a	14	6	2
a	14	11	1
a	14	12	1
a	14	13	1
a	15	3	1
a	15	4	2
a	15	5	2
a	15	6	2
a	15	7	2
a	15	8	2
a	15	9	2
a	15	10	2
a	15	11	2
a	15	12	2
a	15	13	2
a	16	1	1
a	16	2	1
a	16	3	3
a	16	4	3
a	16	5	2
a	16	6	2
a	16	7	2
a	16	8	2
a	16	9	2
a	16	10	2
a	16	11	2
a	16	12	2
a	16	13	2
a	17	3	1
a	17	4	1
a	17	5	1
a	17	6	1
a	17	7	1
a	17	8	1
a	17	9	1
a	17	10	1
a	17	11	1
a	17	12	1
a	17	13	1
a	18	3	1
a	18	4	1
a	18	5	1
a	18	6	1
a	18	7	1
a	18	8	1
a	18	9	1
a	18	10	1
a	18	11	1
a	18	12	1
a	18	13	1
a	19	3	1
a	19	4	2
a	20	2	1
a	20	5	1
a	20	6	1
a	20	7	1
a	20	8	1
a	20	9	1
a	20	10	1
a	20	11	1
a	20	12	1
a	20	13	1
a	21	5	2
a	21	7	2
a	21	8	2
a	21	9	2
a	21	10	2
a	22	3	3
a	22	4	3
a	22	5	3
a	22	6	3
a	22	7	3
a	22	8	3
a	22	9	3
a	22	10	3
a	22	11	2
a	22	12	2
a	22	13	2
a	23	5	2
a	23	6	2
a	23	7	2
a	23	8	2
a	23	9	2
a	23	10	2
a	23	11	2
a	23	12	2
a	23	13	2
a	24	2	1
a	24	3	2
a	24	4	2
a	24	5	2
a	24	6	2
a	24	7	2
a	24	8	2
a	24	9	2
a	24	10	2
a	24	11	2
a	24	12	2
a	24	13	2
